200 19900
131 180 58
131 181 79
131 182 102
131 183 252
131 184 222
131 185 124
131 186 66
131 187 86
131 188 343
131 189 197
131 190 271
131 191 41
131 192 281
131 193 123
131 194 337
131 195 21
131 196 367
131 197 346
131 198 313
131 199 205
132 133 264
132 134 372
132 135 277
132 136 286
132 137 185
132 138 269
132 139 371
132 140 369
132 141 299
132 142 87
132 143 113
132 144 356
132 145 165
132 146 215
132 147 159
132 148 387
132 149 290
132 150 225
132 151 72
132 152 184
132 153 21
132 154 294
132 155 225
132 156 254
132 157 369
132 158 113
132 159 226
132 160 335
132 161 58
132 162 90
132 163 139
132 164 274
132 165 61
132 166 367
132 167 159
132 168 198
132 169 236
132 170 81
132 171 166
132 172 134
132 173 167
132 174 279
132 175 42
132 176 284
132 177 45
132 178 152
132 179 270
132 180 334
132 181 328
132 182 341
132 183 69
132 184 349
132 185 187
132 186 293
132 187 154
132 188 155
132 189 358
132 190 379
132 191 89
132 192 367
132 193 21
132 194 179
132 195 192
132 196 81
132 197 146
132 198 303
132 199 278
133 134 333
133 135 335
133 136 396
133 137 18
133 138 54
133 139 226
133 140 11
133 141 337
133 142 222
133 143 163
133 144 206
133 145 107
133 146 90
133 147 98
133 148 175
133 149 390
133 150 284
133 151 20
133 152 95
133 153 38
133 154 377
133 155 26
133 156 78
133 157 295
133 158 46
133 159 257
133 160 87
133 161 126
133 162 354
133 163 389
133 164 356
133 165 238
133 166 323
133 167 351
133 168 207
133 169 328
133 170 176
133 171 218
133 172 264
133 173 397
133 174 332
133 175 69
133 176 55
133 177 373
133 178 167
133 179 229
133 180 315
133 181 2
133 182 248
133 183 9
133 184 392
133 185 224
133 186 34
133 187 69
133 188 119
133 189 79
133 190 277
133 191 157
133 192 157
133 193 182
133 194 97
133 195 112
133 196 371
133 197 371
133 198 14
133 199 178
134 135 299
134 136 141
134 137 347
134 138 162
134 139 89
134 140 230
134 141 231
134 142 143
134 143 202
134 144 349
134 145 371
134 146 116
134 147 350
134 148 219
134 149 125
134 150 293
134 151 394
134 152 110
134 153 362
134 154 64
134 155 141
134 156 190
134 157 220
134 158 297
134 159 372
134 160 316
134 161 360
134 162 342
134 163 287
134 164 325
134 165 71
134 166 185
134 167 65
134 168 369
134 169 298
134 170 153
134 171 198
134 172 128
134 173 295
134 174 352
134 175 28
134 176 217
134 177 67
134 178 330
134 179 35
134 180 143
134 181 222
134 182 381
134 183 253
134 184 135
134 185 44
134 186 345
134 187 325
134 188 216
134 189 241
134 190 296
134 191 131
134 192 152
134 193 189
134 194 369
134 195 76
134 196 212
134 197 105
134 198 92
134 199 132
135 136 3
135 137 244
135 138 330
135 139 82
135 140 90
135 141 281
135 142 110
135 143 258
135 144 299
135 145 39
135 146 245
135 147 42
135 148 212
135 149 225
135 150 246
135 151 347
135 152 268
135 153 190
135 154 271
135 155 83
135 156 382
135 157 118
135 158 166
135 159 85
135 160 258
135 161 134
135 162 112
135 163 69
135 164 239
135 165 203
135 166 201
135 167 193
135 168 46
135 169 82
135 170 274
135 171 87
135 172 314
135 173 383
135 174 344
135 175 212
135 176 373
135 177 188
135 178 205
135 179 185
135 180 364
135 181 50
135 182 83
135 183 232
135 184 191
135 185 353
135 186 266
135 187 124
135 188 22
135 189 383
135 190 208
135 191 279
135 192 69
135 193 319
135 194 300
135 195 259
135 196 73
135 197 52
135 198 51
135 199 118
136 137 133
136 138 324
136 139 156
136 140 46
136 141 307
136 142 52
136 143 209
136 144 231
136 145 239
136 146 14
136 147 15
136 148 203
136 149 15
136 150 49
136 151 386
136 152 158
136 153 1
136 154 203
136 155 281
136 156 22
136 157 138
136 158 41
136 159 253
136 160 206
136 161 311
136 162 152
136 163 64
136 164 384
136 165 203
136 166 114
136 167 53
136 168 287
136 169 37
136 170 161
136 171 284
136 172 295
136 173 212
136 174 92
136 175 126
136 176 2
136 177 57
136 178 92
136 179 156
136 180 24
136 181 141
136 182 93
136 183 181
136 184 93
136 185 296
136 186 13
136 187 67
136 188 385
136 189 5
136 190 319
136 191 190
136 192 316
136 193 70
136 194 205
136 195 251
136 196 224
136 197 318
136 198 255
136 199 110
137 138 306
137 139 15
137 140 345
137 141 153
137 142 226
137 143 388
137 144 230
137 145 180
137 146 397
137 147 273
137 148 335
137 149 20
137 150 365
137 151 28
137 152 152
137 153 58
137 154 275
137 155 164
137 156 124
137 157 259
137 158 121
137 159 42
137 160 48
137 161 388
137 162 63
137 163 204
137 164 238
137 165 238
137 166 121
137 167 92
137 168 299
137 169 378
137 170 59
137 171 243
137 172 82
137 173 236
137 174 182
137 175 263
137 176 15
137 177 178
137 178 136
137 179 350
137 180 197
137 181 100
137 182 377
137 183 300
137 184 157
137 185 203
137 186 16
137 187 232
137 188 61
137 189 136
137 190 225
137 191 60
137 192 123
137 193 239
137 194 263
137 195 312
137 196 76
137 197 335
137 198 355
137 199 374
138 139 264
138 140 13
138 141 168
138 142 346
138 143 249
138 144 350
138 145 208
138 146 263
138 147 127
138 148 343
138 149 164
138 150 276
138 151 395
138 152 92
138 153 127
138 154 151
138 155 294
138 156 142
138 157 335
138 158 354
138 159 277
138 160 159
138 161 13
138 162 351
138 163 398
138 164 275
138 165 262
138 166 25
138 167 209
138 168 217
138 169 399
138 170 25
138 171 229
138 172 118
138 173 370
138 174 29
138 175 19
138 176 129
138 177 244
138 178 146
138 179 72
138 180 7
138 181 373
138 182 18
138 183 99
138 184 99
138 185 168
138 186 344
138 187 241
138 188 54
138 189 298
138 190 69
138 191 213
138 192 262
138 193 372
138 194 162
138 195 89
138 196 233
138 197 186
138 198 249
138 199 1
139 140 136
139 141 273
139 142 182
139 143 254
139 144 194
139 145 210
139 146 272
139 147 323
139 148 5
139 149 369
139 150 346
139 151 12
139 152 293
139 153 363
139 154 62
139 155 344
139 156 82
139 157 5
139 158 136
139 159 136
139 160 254
139 161 204
139 162 348
139 163 68
139 164 175
139 165 61
139 166 108
139 167 360
139 168 246
139 169 356
139 170 360
139 171 382
139 172 181
139 173 93
139 174 187
139 175 374
139 176 255
139 177 10
139 178 296
139 179 259
139 180 331
139 181 241
139 182 222
139 183 223
139 184 203
139 185 283
139 186 166
139 187 285
139 188 240
139 189 301
139 190 20
139 191 45
139 192 57
139 193 319
139 194 64
139 195 183
139 196 379
139 197 171
139 198 94
139 199 176
140 141 127
140 142 6
140 143 109
140 144 307
140 145 98
140 146 295
140 147 280
140 148 352
140 149 257
140 150 128
140 151 163
140 152 187
140 153 368
140 154 384
140 155 361
140 156 123
140 157 219
140 158 79
140 159 359
140 160 58
140 161 379
140 162 330
140 163 54
140 164 387
140 165 200
140 166 118
140 167 122
140 168 178
140 169 288
140 170 167
140 171 305
140 172 366
140 173 172
140 174 14
140 175 224
140 176 222
140 177 260
140 178 56
140 179 125
140 180 116
140 181 183
140 182 287
140 183 254
140 184 102
140 185 271
140 186 215
140 187 176
140 188 89
140 189 293
140 190 134
140 191 98
140 192 223
140 193 63
140 194 103
140 195 162
140 196 262
140 197 220
140 198 235
140 199 391
141 142 60
141 143 1
141 144 296
141 145 25
141 146 125
141 147 261
141 148 249
141 149 346
141 150 120
141 151 304
141 152 22
141 153 188
141 154 38
141 155 309
141 156 41
141 157 139
141 158 131
141 159 207
141 160 315
141 161 171
141 162 51
141 163 400
141 164 220
141 165 274
141 166 15
141 167 322
141 168 387
141 169 276
141 170 94
141 171 221
141 172 219
141 173 153
141 174 221
141 175 66
141 176 129
141 177 345
141 178 326
141 179 329
141 180 242
141 181 45
141 182 184
141 183 264
141 184 184
141 185 173
141 186 124
141 187 225
141 188 312
141 189 206
141 190 383
141 191 178
141 192 328
141 193 34
141 194 129
141 195 147
141 196 307
141 197 143
141 198 20
141 199 293
142 143 371
142 144 65
142 145 65
142 146 189
142 147 169
142 148 285
142 149 254
142 150 250
142 151 182
142 152 179
142 153 178
142 154 375
142 155 175
142 156 314
142 157 238
142 158 359
142 159 86
142 160 313
142 161 135
142 162 349
142 163 70
142 164 117
142 165 78
142 166 397
142 167 150
142 168 207
142 169 95
142 170 8
142 171 349
142 172 115
142 173 252
142 174 319
142 175 131
142 176 316
142 177 59
142 178 300
142 179 153
142 180 312
142 181 149
142 182 334
142 183 42
142 184 278
142 185 260
142 186 217
142 187 191
142 188 50
142 189 127
142 190 277
142 191 362
142 192 261
142 193 225
142 194 32
142 195 377
142 196 303
142 197 28
142 198 79
142 199 109
143 144 75
143 145 86
143 146 9
143 147 141
143 148 338
143 149 280
143 150 271
143 151 205
143 152 338
143 153 122
143 154 357
143 155 202
143 156 270
143 157 242
143 158 243
143 159 148
143 160 102
143 161 11
143 162 290
143 163 151
143 164 137
143 165 166
143 166 64
143 167 397
143 168 343
143 169 95
143 170 326
143 171 245
143 172 75
143 173 4
143 174 305
143 175 149
143 176 41
143 177 265
143 178 289
143 179 330
143 180 144
143 181 159
143 182 135
143 183 82
143 184 281
143 185 91
143 186 235
143 187 102
143 188 285
143 189 77
143 190 201
143 191 386
143 192 88
143 193 91
143 194 88
143 195 176
143 196 208
143 197 151
143 198 125
143 199 150
144 145 246
144 146 50
144 147 346
144 148 272
144 149 5
144 150 202
144 151 20
144 152 45
144 153 67
144 154 260
144 155 375
144 156 210
144 157 370
144 158 61
144 159 243
144 160 202
144 161 103
144 162 77
144 163 304
144 164 387
144 165 106
144 166 56
144 167 372
144 168 145
144 169 98
144 170 59
144 171 320
144 172 306
144 173 162
144 174 44
144 175 7
144 176 7
144 177 45
144 178 353
144 179 278
144 180 49
144 181 154
144 182 249
144 183 46
144 184 172
144 185 108
144 186 20
144 187 382
144 188 29
144 189 32
144 190 176
144 191 231
144 192 134
144 193 205
144 194 86
144 195 121
144 196 310
144 197 141
144 198 44
144 199 54
145 146 239
145 147 55
145 148 325
145 149 96
145 150 216
145 151 369
145 152 102
145 153 174
145 154 365
145 155 54
145 156 3
145 157 14
145 158 160
145 159 251
145 160 59
145 161 331
145 162 310
145 163 30
145 164 264
145 165 290
145 166 61
145 167 40
145 168 120
145 169 194
145 170 196
145 171 205
145 172 266
145 173 105
145 174 298
145 175 262
145 176 110
145 177 136
145 178 316
145 179 34
145 180 183
145 181 83
145 182 354
145 183 284
145 184 256
145 185 319
145 186 290
145 187 210
145 188 284
145 189 49
145 190 12
145 191 342
145 192 331
145 193 321
145 194 323
145 195 147
145 196 162
145 197 383
145 198 186
145 199 282
146 147 128
146 148 333
146 149 38
146 150 346
146 151 37
146 152 335
146 153 207
146 154 98
146 155 22
146 156 74
146 157 131
146 158 156
146 159 156
146 160 37
146 161 40
146 162 363
146 163 307
146 164 329
146 165 172
146 166 190
146 167 329
146 168 183
146 169 83
146 170 259
146 171 55
146 172 5
146 173 5
146 174 216
146 175 339
146 176 142
146 177 49
146 178 66
146 179 74
146 180 87
146 181 363
146 182 62
146 183 373
146 184 169
146 185 159
146 186 347
146 187 194
146 188 242
146 189 102
146 190 349
146 191 278
146 192 93
146 193 263
146 194 184
146 195 21
146 196 34
146 197 325
146 198 349
146 199 216
147 148 7
147 149 160
147 150 222
147 151 11
147 152 164
147 153 38
147 154 349
147 155 258
147 156 86
147 157 366
147 158 331
147 159 124
147 160 329
147 161 345
147 162 49
147 163 49
147 164 103
147 165 347
147 166 195
147 167 296
147 168 48
147 169 143
147 170 173
147 171 141
147 172 358
147 173 308
147 174 113
147 175 391
147 176 232
147 177 62
147 178 159
147 179 238
147 180 221
147 181 380
147 182 200
147 183 336
147 184 369
147 185 148
147 186 193
147 187 7
147 188 66
147 189 76
147 190 82
147 191 346
147 192 372
147 193 130
147 194 346
147 195 74
147 196 76
147 197 140
147 198 370
147 199 76
148 149 283
148 150 94
148 151 168
148 152 240
148 153 354
148 154 232
148 155 182
148 156 185
148 157 293
148 158 340
148 159 375
148 160 65
148 161 272
148 162 174
148 163 353
148 164 192
148 165 322
148 166 97
148 167 198
148 168 387
148 169 172
148 170 280
148 171 284
148 172 143
148 173 361
148 174 229
148 175 169
148 176 389
148 177 369
148 178 90
148 179 16
148 180 203
148 181 135
148 182 135
148 183 394
148 184 88
148 185 366
148 186 175
148 187 273
148 188 211
148 189 67
148 190 199
148 191 275
148 192 290
148 193 372
148 194 179
148 195 81
148 196 293
148 197 276
148 198 231
148 199 231
149 150 399
149 151 62
149 152 114
149 153 94
149 154 22
149 155 343
149 156 214
149 157 362
149 158 263
149 159 303
149 160 377
149 161 65
149 162 389
149 163 63
149 164 58
149 165 77
149 166 29
149 167 232
149 168 301
149 169 239
149 170 250
149 171 99
149 172 65
149 173 139
149 174 70
149 175 244
149 176 172
149 177 315
149 178 119
149 179 2
149 180 97
149 181 117
149 182 63
149 183 163
149 184 162
149 185 36
149 186 105
149 187 375
149 188 350
149 189 319
149 190 277
149 191 278
149 192 383
149 193 218
149 194 341
149 195 40
149 196 294
149 197 369
149 198 223
149 199 194
150 151 207
150 152 25
150 153 244
150 154 271
150 155 163
150 156 313
150 157 66
150 158 286
150 159 179
150 160 184
150 161 287
150 162 276
150 163 253
150 164 301
150 165 38
150 166 14
150 167 289
150 168 94
150 169 389
150 170 238
150 171 12
150 172 217
150 173 115
150 174 346
150 175 34
150 176 7
150 177 385
150 178 279
150 179 375
150 180 159
150 181 24
150 182 133
150 183 183
150 184 267
150 185 356
150 186 298
150 187 132
150 188 21
150 189 183
150 190 262
150 191 157
150 192 70
150 193 137
150 194 9
150 195 322
150 196 126
150 197 374
150 198 210
150 199 219
151 152 314
151 153 399
151 154 182
151 155 131
151 156 114
151 157 127
151 158 116
151 159 72
151 160 63
151 161 347
151 162 47
151 163 222
151 164 370
151 165 131
151 166 4
151 167 189
151 168 86
151 169 301
151 170 320
151 171 107
151 172 84
151 173 181
151 174 215
151 175 105
151 176 270
151 177 223
151 178 26
151 179 395
151 180 148
151 181 236
151 182 166
151 183 62
151 184 186
151 185 347
151 186 144
151 187 299
151 188 26
151 189 211
151 190 371
151 191 88
151 192 157
151 193 369
151 194 309
151 195 127
151 196 99
151 197 265
151 198 315
151 199 137
152 153 117
152 154 186
152 155 195
152 156 200
152 157 318
152 158 9
152 159 256
152 160 139
152 161 183
152 162 282
152 163 134
152 164 330
152 165 69
152 166 251
152 167 391
152 168 254
152 169 149
152 170 86
152 171 105
152 172 174
152 173 297
152 174 27
152 175 262
152 176 53
152 177 347
152 178 122
152 179 131
152 180 397
152 181 386
152 182 45
152 183 133
152 184 55
152 185 182
152 186 327
152 187 254
152 188 52
152 189 335
152 190 62
152 191 190
152 192 69
152 193 295
152 194 275
152 195 399
152 196 315
152 197 125
152 198 341
152 199 120
153 154 274
153 155 27
153 156 224
153 157 47
153 158 275
153 159 202
153 160 260
153 161 327
153 162 148
153 163 334
153 164 10
153 165 145
153 166 271
153 167 54
153 168 229
153 169 325
153 170 188
153 171 156
153 172 131
153 173 239
153 174 42
153 175 192
153 176 28
153 177 111
153 178 86
153 179 303
153 180 61
153 181 400
153 182 379
153 183 1
153 184 119
153 185 252
153 186 379
153 187 295
153 188 251
153 189 253
153 190 96
153 191 62
153 192 132
153 193 196
153 194 395
153 195 141
153 196 292
153 197 266
153 198 146
153 199 120
154 155 142
154 156 285
154 157 227
154 158 272
154 159 123
154 160 269
154 161 63
154 162 103
154 163 331
154 164 100
154 165 5
154 166 391
154 167 99
154 168 383
154 169 391
154 170 170
154 171 187
154 172 322
154 173 16
154 174 389
154 175 126
154 176 63
154 177 50
154 178 257
154 179 258
154 180 45
154 181 349
154 182 101
154 183 262
154 184 47
154 185 173
154 186 3
154 187 331
154 188 399
154 189 227
154 190 6
154 191 219
154 192 289
154 193 108
154 194 149
154 195 389
154 196 64
154 197 139
154 198 39
154 199 398
155 156 82
155 157 160
155 158 184
155 159 355
155 160 175
155 161 172
155 162 80
155 163 238
155 164 174
155 165 289
155 166 47
155 167 170
155 168 237
155 169 148
155 170 383
155 171 235
155 172 320
155 173 385
155 174 166
155 175 270
155 176 211
155 177 171
155 178 89
155 179 52
155 180 230
155 181 237
155 182 392
155 183 293
155 184 328
155 185 382
155 186 290
155 187 9
155 188 142
155 189 26
155 190 363
155 191 268
155 192 149
155 193 394
155 194 57
155 195 274
155 196 282
155 197 104
155 198 43
155 199 71
156 157 203
156 158 25
156 159 305
156 160 74
156 161 362
156 162 22
156 163 343
156 164 124
156 165 192
156 166 31
156 167 175
156 168 373
156 169 268
156 170 118
156 171 265
156 172 195
156 173 100
156 174 107
156 175 155
156 176 193
156 177 84
156 178 69
156 179 12
156 180 184
156 181 14
156 182 69
156 183 58
156 184 296
156 185 172
156 186 100
156 187 366
156 188 374
156 189 77
156 190 222
156 191 47
156 192 38
156 193 244
156 194 341
156 195 161
156 196 387
156 197 372
156 198 336
156 199 360
157 158 191
157 159 5
157 160 224
157 161 385
157 162 104
157 163 282
157 164 91
157 165 248
157 166 317
157 167 111
157 168 260
157 169 101
157 170 124
157 171 328
157 172 158
157 173 371
157 174 51
157 175 209
157 176 336
157 177 376
157 178 285
157 179 158
157 180 374
157 181 322
157 182 1
157 183 314
157 184 35
157 185 387
157 186 285
157 187 322
157 188 298
157 189 75
157 190 326
157 191 122
157 192 11
157 193 382
157 194 355
157 195 53
157 196 229
157 197 272
157 198 163
157 199 40
158 159 324
158 160 239
158 161 367
158 162 81
158 163 209
158 164 17
158 165 241
158 166 97
158 167 392
158 168 78
158 169 206
158 170 365
158 171 399
158 172 158
158 173 279
158 174 33
158 175 144
158 176 115
158 177 306
158 178 394
158 179 190
158 180 232
158 181 115
158 182 152
158 183 213
158 184 21
158 185 205
158 186 393
158 187 244
158 188 319
158 189 33
158 190 167
158 191 157
158 192 351
158 193 199
158 194 318
158 195 368
158 196 40
158 197 14
158 198 311
158 199 117
159 160 219
159 161 228
159 162 67
159 163 376
159 164 58
159 165 52
159 166 71
159 167 124
159 168 357
159 169 64
159 170 313
159 171 140
159 172 130
159 173 17
159 174 352
159 175 103
159 176 221
159 177 345
159 178 346
159 179 139
159 180 329
159 181 113
159 182 248
159 183 279
159 184 311
159 185 165
159 186 198
159 187 302
159 188 130
159 189 109
159 190 18
